"tv_broadcast_url","0       ",,,,,,,,,,,,,,,,,,,,,"URL of the broadcast relay"
"tv_broadcast_url1","0       ",,,,,,,,,,,,,,,,,,,,,"URL of the broadcast relay1"
"tv_challenge_steam_iprange","0       ",,,,,,,,,,,,,,,,,,,,,"Comma-separated IP ranges which require Steam3 challenge protocol even for GOTV connections"
"tv_chatgroupsize","0       ",,,,,,,,,,,,,,,,,,,,,"Set the default chat group size"
"tv_chattimelimit","8       ",,,,,,,,,,,,,,,,,,,,,"Limits spectators to chat only every n seconds"
"tv_clients","cmd",,,,,,,,,,,,,,,,,,,,,"Shows list of connected GOTV clients [-instance <inst> ]"
"tv_debug","0       ",,,,,,,,,,,,,,,,,,,,,"GOTV debug info."
"tv_delay","10      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"GOTV broadcast delay in seconds"
"tv_delay1","15      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"GOTV[instance 1] broadcast delay in seconds"
"tv_delaymapchange","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"Delays map change until broadcast is complete"
"tv_deltacache","2       ",,,,,,,,,,,,,,,,,,,,,"Enable delta entity bit stream cache"
"tv_dispatchmode","1       ",,,,,,,,,,,,,,,,,,,,,"Dispatch clients to relay proxies: 0=never, 1=if appropriate, 2=always"
"tv_dispatchweight","1       ",,,,,,,,,,,,,,,,,,,,,"Dispatch clients to relay proxies based on load, 1.25 will prefer for every 4 local clients to put 5 clients on every connected"
"tv_enable","0       ",,,,,,"NOTIFY",,,,,,,,,,,,,,,"Activates GOTV on server (0=off;1=on;2=on when reserved)"
"tv_enable1","0       ",,,,,,"NOTIFY",,,,,,,,,,,,,,,"Activates GOTV[1] on server (0=off;1=on;2=on when reserved)"
"tv_enable_delta_frames","1       ",,,,,,,,,,,,,,,,,,,,,"Indicates whether or not the tv should use delta frames for storage of intermediate frames. This takes more CPU but significant"
"tv_encryptdata_key","0       ",,,,,,,,,,,,,,,,,,,,,"When set to a valid key communication messages will be encrypted for GOTV"
"tv_encryptdata_key_pub","0       ",,,,,,,,,,,,,,,,,,,,,"When set to a valid key public communication messages will be encrypted for GOTV"
"tv_maxclients","128     ",,,,,,,,,,,,,,,,,,,,,"Maximum client number on GOTV server."
"tv_maxclients_relayreserved","0       ",,,,,,,,,,,,,,,,,,,,,"Reserves a certain number of GOTV client slots for relays."
"tv_maxrate","196608  ",,,,,,,,,,,,,,,,,,,,,"Max GOTV spectator bandwidth rate allowed, 0 == unlimited"
"tv_mem","cmd",,,,,,,,,,,,,,,,,,,,,"hltv memory statistics"
"tv_msg","cmd",,,,,,,,,,,,,,,,,,,,,"Send a screen message to all clients [-instance <inst> ]"
"tv_name","0       ",,,,,,,,,,,,,,,,,,,,,"GOTV host name"
"tv_nochat","0       ","ARCHIVE",,,,"USERINFO",,,,,,,,,,,,,,,,"Don't receive chat messages from other GOTV spectators"
"tv_overridemaster","0       ",,,,,,,,,,,,,,,,,,,,,"Overrides the GOTV master root address."
"tv_password","0       ",,,,,,"NOTIFY","PROTECTED",,,,,,"DONTRECORD",,,,,,,,"GOTV password for all clients"
"tv_playcast_delay_prediction","1       ",,,,,,,,,,,,,,,,,,,,,""
"tv_playcast_delay_resync","0       ",,,,,,,,,,,,,,,,,,,,,"To alleviate intermittent network connectivity problems, this is the number of seconds to wait before actually re-syncing the s"
"tv_playcast_retry_timeout","12      ",,,,,,,,,,,,,,,,,,,,,"In case of intermittent network problems, how long should playcast retry fragment retrieval before resorting to resync"
"tv_port","27020   ",,,,,,,,,,,,,,,,,,,,,"Host GOTV[0] port"
"tv_port1","27021   ",,,,,,,,,,,,,,,,,,,,,"Host GOTV[1] port"
"tv_record","cmd",,,,,,,,,,,,,,,,,,,,,"Starts GOTV demo recording [-instance <inst> ]"
"tv_relay","cmd",,,,,,,,,,,,,,,,,,,,,"Connect to GOTV server and relay broadcast."
"tv_relaypassword","0       ",,,,,,"NOTIFY","PROTECTED",,,,,,"DONTRECORD",,,,,,,,"GOTV password for relay proxies"
"tv_relayradio","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"Relay team radio commands to TV: 0=off, 1=on"
"tv_relaytextchat","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,"Relay text chat data: 0=off, 1=say, 2=say+say_team"
"tv_relayvoice","1       ",,,,,,,,,,,,,,,,,,,,,"Relay voice data: 0=off, 1=on"
"tv_retry","cmd",,,,,,,,,,,,,,,,,,,,,"Reconnects the GOTV relay proxy "
"tv_secure_bypass","0       ",,,,,,,,,,,,,,,,,,,,,"Bypass secure challenge on GOTV port"
"tv_snapshotrate","32      ",,,,,,,,,,,"REPLICATED",,,,,,,,,,"Snapshots broadcasted per second"
"tv_snapshotrate1","32      ",,,,,,,,,,,,,,,,,,,,,"Snapshots broadcasted per second, GOTV[1]"
"tv_spectator_port_offset","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"tv_status","cmd",,,,,,,,,,,,,,,,,,,,,"Show GOTV server status."
"tv_stop","cmd",,,,,,,,,,,,,,,,,,,,,"Stops the GOTV broadcast [-instance <inst> ]"
"tv_stoprecord","cmd",,,,,,,,,,,,,,,,,,,,,"Stops GOTV demo recording [-instance <inst> ]"
"tv_time_remaining","cmd",,,,,,,,,,,,,,,,,,,,,"Print remaining tv broadcast time"
"tv_timeout","30      ",,,,,,,,,,,,,,,,,,,,,"GOTV connection timeout in seconds."
"tv_title","0       ",,,,,,,,,,,,,,,,,,,,,"Set title for GOTV spectator UI"
"tv_transmitall","1       ",,,,,,,,,,,"REPLICATED",,,,,,,,,,"Transmit all entities (not only director view)"
"tweak_ammo_impulses","cmd",,,,,,,,,,,,,,,,,,,,,"Allow real-time tweaking of the ammo impulse values."
"ui_inventorysettings_recently_acknowledged","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_lobby_draft_enabled","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_nearbylobbies_filter2","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_news_last_read_link","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_listen_casual","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_listen_competitive","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_listen_deathmatch","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_listen_scrimcomp2v2","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_listen_skirmish","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_official_casual","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_official_deathmatch","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_maps_workshop","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_mode_listen","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_mode_official_v20","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_survival_solo","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_playsettings_warmup_map_name","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_popup_weaponupdate_version","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_posedebug_fade_in_time","0       ",,,,"CHEAT",,,,,,,,,"DONTRECORD",,,"CLIENTDLL",,,,,"Time during which a new pose activity layer is shown in green in +posedebug UI"
"ui_posedebug_fade_out_time","0       ",,,,"CHEAT",,,,,,,,,"DONTRECORD",,,"CLIENTDLL",,,,,"Time to keep a no longer active pose activity layer in red until removing it from +posedebug UI"
"ui_reloadscheme","cmd",,,,,,,,,,,,,,,,,,,,,"Reloads the resource files for the active UI window"
"ui_setting_advertiseforhire_auto","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Whether users will automatically advertise for invites (0: off; 1: last; 2: auto)"
"ui_setting_advertiseforhire_auto_last","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Which game mode users last used to advertise for invites"
"ui_steam_overlay_notification_position","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Steam overlay notification position"
"ui_vanitysetting_loadoutslot_ct","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_vanitysetting_loadoutslot_t","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"ui_vanitysetting_team","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"unbind","cmd",,,,,,,,,,,,,,,,,,,,,"Unbind a key."
"unbindall","cmd",,,,,,,,,,,,,,,,,,,,,"Unbind all keys."
"unbindalljoystick","cmd",,,,,,,,,,,,,,,,,,,,,"Unbind all joystick keys."
"unbindallmousekeyboard","cmd",,,,,,,,,,,,,,,,,,,,,"Unbind all mouse / keyboard keys."
"unpause","cmd",,,,,,,,,,,,,,,,,,,,,"Unpause the game."
"use","cmd",,,,,,,,,,,,,,,,,,,,,"Use a particular weapon	
Arguments: <weapon_name>"
"'-use'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+use'","cmd",,,,,,,,,,,,,,,,,,,,,""
"user","cmd",,,,,,,,,,,,,,,,,,,,,"Show user data."
"users","cmd",,,,,,,,,,,,,,,,,,,,,"Show user info for players on server."
"vcollide_wireframe","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Render physics collision models in wireframe"
"vehicle_flushscript","cmd",,,,,,,,,,,,,,,,,,,,,"Flush and reload all vehicle scripts"
"version","cmd",,,,,,,,,,,,,,,,,,,,,"Print version info string."
"'-vgui_drawtree'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+vgui_drawtree'","cmd",,,,,,,,,,,,,,,,,,,,,""
"vgui_drawtree","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Draws the vgui panel hiearchy to the specified depth level."
"vgui_drawtree_clear","cmd",,,,,,,,,,,,,,,,,,,,,""
"vgui_dump_panels","cmd",,,,,,,,,,,,,,,,,,,,,"vgui_dump_panels [visible]"
"vgui_message_dialog_modal","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"vgui_spew_fonts","cmd",,,,,,,,,,,,,,,,,,,,,""
"vgui_togglepanel","cmd",,,,,,,,,,,,,,,,,,,,,"show/hide vgui panel by name."
"view_punch_decay","18      ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"Decay factor exponent for view punch"
"view_recoil_tracking","0       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"How closely the view tracks with the aim punch from weapon recoil"
"viewanim_addkeyframe","cmd",,,,,,,,,,,,,,,,,,,,,""
"viewanim_create","cmd",,,,,,,,,,,,,,,,,,,,,"viewanim_create"
"viewanim_load","cmd",,,,,,,,,,,,,,,,,,,,,"load animation from file"
"viewanim_reset","cmd",,,,,,,,,,,,,,,,,,,,,"reset view angles!"
"viewanim_save","cmd",,,,,,,,,,,,,,,,,,,,,"Save current animation to file"
"viewanim_test","cmd",,,,,,,,,,,,,,,,,,,,,"test view animation"
"viewmodel_fov","68      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"viewmodel_offset_randomize","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"randomly change viewmodel offsets to visualize range"
"viewmodel_offset_x","2       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"viewmodel_offset_y","2       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"viewmodel_offset_z","-2      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"viewmodel_presetpos","3       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"1:'Desktop', 2:'Couch', 3:'Classic' "
"viewmodel_recoil","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Amount of weapon recoil/aimpunch to display on viewmodel"
"vis_force","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"vismon_poll_frequency","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"vismon_trace_limit","12      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"vm_debug","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"vm_draw_always","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"1 - Always draw view models, 2 - Never draw view models.  Should be done before map launches."
"voice_caster_enable","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Toggle voice transmit and receive for casters. 0 = no caster, account number of caster to enable."
"voice_caster_scale","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Caster Volume 0.0-1.0"
"voice_enable","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Toggle voice transmit and receive."
"voice_enable_toggle","cmd",,,,,,,,,,,,,,,,,,,,,"Toggles voice_enable convar."
"voice_forcemicrecord","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"voice_inputfromfile","0       ",,,,,,,,,,,,,,,,,,,,,"Get voice input from 'voice_input.wav' rather than from the microphone."
"voice_loopback","0       ",,,,,"USERINFO",,,,,,,,,,,,,,,,""
"voice_mixer_boost","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"voice_mixer_mute","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"voice_mixer_volume","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"voice_modenable","1       ","ARCHIVE",,,,,,,,,,,,,,"CLIENTCMD_CAN_EXECUTE","CLIENTDLL",,,,,"Enable/disable voice in this mod."
"voice_mute","cmd",,,,,,,,,,,,,,,,,,,,,"Mute a specific Steam user"
"voice_player_speaking_delay_threshold","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"voice_player_volume","cmd",,,,,,,,,,,,,,,,,,,,,""
"voice_positional","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"voice_positional_seconds_after_death","6       ",,,,,,,,,,,,,,,,,,,,,""
"voice_recordtofile","0       ",,,,,,,,,,,,,,,,,,,,,"Record mic data and decompressed voice data into 'voice_micdata.wav' and 'voice_decompressed.wav'"
"voice_reset_mutelist","cmd",,,,,,,,,,,,,,,,,,,,,"Reset all mute information for all players who were ever muted."
"voice_scale","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Overall volume of voice over IP 0.0-1.0"
"voice_show_mute","cmd",,,,,,,,,,,,,,,,,,,,,"Show whether current players are muted."
"voice_system_enable","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Toggle voice system."
"voice_threshold","4000    ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,""
"voice_unmute","cmd",,,,,,,,,,,,,,,,,,,,,"Unmute a specific Steam user, or `all` to unmute all connected players."
"'-voicerecord'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+voicerecord'","cmd",,,,,,,,,,,,,,,,,,,,,""
"voicerecord_toggle","cmd",,,,,,,,,,,,,,,,,,,,,""
"volume","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Sound volume"
"vox_reload","cmd",,,,,,,,,,,,,,,,,,,,,"Reload sentences.txt file"
"voxeltree_box","cmd",,,,,,,,,,,,,,,,,,,,,"View entities in the voxel-tree inside box <Vector(min), Vector(max)>."
"voxeltree_playerview","cmd",,,,,,,,,,,,,,,,,,,,,"View entities in the voxel-tree at the player position."
"voxeltree_sphere","cmd",,,,,,,,,,,,,,,,,,,,,"View entities in the voxel-tree inside sphere <Vector(center), float(radius)>."
"voxeltree_view","cmd",,,,,,,,,,,,,,,,,,,,,"View entities in the voxel-tree."
"vphys_sleep_timeout","cmd",,,,,,,,,,,,,,,,,,,,,"set sleep timeout: large values mean stuff won't ever sleep"
"vprof","cmd",,,,,,,,,,,,,,,,,,,,,"Toggle VProf profiler"
"vprof_adddebuggroup1","cmd",,,,,,,,,,,,,,,,,,,,,"add a new budget group dynamically for debugging"
"vprof_cachemiss","cmd",,,,,,,,,,,,,,,,,,,,,"Toggle VProf cache miss checking"
"vprof_cachemiss_off","cmd",,,,,,,,,,,,,,,,,,,,,"Turn off VProf cache miss checking"
"vprof_cachemiss_on","cmd",,,,,,,,,,,,,,,,,,,,,"Turn on VProf cache miss checking"
"vprof_child","cmd",,,,,,,,,,,,,,,,,,,,,""
"vprof_collapse_all","cmd",,,,,,,,,,,,,,,,,,,,,"Collapse the whole vprof tree"
"vprof_dump_counters","cmd",,,,,,,,,,,,,,,,,,,,,"Dump vprof counters to the console"
"vprof_dump_groupnames","cmd",,,,,,,,,,,,,,,,,,,,,"Write the names of all of the vprof groups to the console."
"vprof_expand_all","cmd",,,,,,,,,,,,,,,,,,,,,"Expand the whole vprof tree"
"vprof_expand_group","cmd",,,,,,,,,,,,,,,,,,,,,"Expand a budget group in the vprof tree by name"
"vprof_generate_report","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"vprof_generate_report_AI","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"vprof_generate_report_AI_only","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"vprof_generate_report_budget","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console based on budget group."
"vprof_generate_report_hierarchy","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"vprof_generate_report_hierarchy_per_frame_and_count_only","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a minimal hiearchical report to the console."
"vprof_generate_report_map_load","cmd",,,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"vprof_graphheight","256     ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"vprof_graphwidth","512     ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"vprof_nextsibling","cmd",,,,,,,,,,,,,,,,,,,,,""
"vprof_off","cmd",,,,,,,,,,,,,,,,,,,,,"Turn off VProf profiler"
"vprof_on","cmd",,,,,,,,,,,,,,,,,,,,,"Turn on VProf profiler"
"vprof_parent","cmd",,,,,,,,,,,,,,,,,,,,,""
"vprof_playback_average","cmd",,,,,,,,,,,,,,,,,,,,,"Average the next N frames."
"vprof_playback_start","cmd",,,,,,,,,,,,,,,,,,,,,"Start playing back a recorded .vprof file."
"vprof_playback_step","cmd",,,,,,,,,,,,,,,,,,,,,"While playing back a .vprof file, step to the next tick."
"vprof_playback_stepback","cmd",,,,,,,,,,,,,,,,,,,,,"While playing back a .vprof file, step to the previous tick."
"vprof_playback_stop","cmd",,,,,,,,,,,,,,,,,,,,,"Stop playing back a recorded .vprof file."
"vprof_prevsibling","cmd",,,,,,,,,,,,,,,,,,,,,""
"vprof_record_start","cmd",,,,,,,,,,,,,,,,,,,,,"Start recording vprof data for playback later."
"vprof_record_stop","cmd",,,,,,,,,,,,,,,,,,,,,"Stop recording vprof data"
"vprof_remote_start","cmd",,,,,,,,,,,,,,,,,,,,,"Request a VProf data stream from the remote server (requires authentication)"
"vprof_remote_stop","cmd",,,,,,,,,,,,,,,,,,,,,"Stop an existing remote VProf data request"
"vprof_reset","cmd",,,,,,,,,,,,,,,,,,,,,"Reset the stats in VProf profiler"
"vprof_reset_peaks","cmd",,,,,,,,,,,,,,,,,,,,,"Reset just the peak time in VProf profiler"
"vprof_to_csv","cmd",,,,,,,,,,,,,,,,,,,,,"Convert a recorded .vprof file to .csv."
"vprof_unaccounted_limit","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"number of milliseconds that a node must exceed to turn red in the vprof panel"
"vprof_verbose","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Set to one to show average and peak times"
"vprof_vtune_group","cmd",,,,,,,,,,,,,,,,,,,,,"enable vtune for a particular vprof group ('disable' to disable)"
"vprof_warningmsec","10      ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Above this many milliseconds render the label red to indicate slow code."
"vtune","cmd",,,,,,,,,,,,,,,,,,,,,"Controls VTune's sampling."
"vx_model_list","cmd",,,,,,,,,,,,,,,,,,,,,"Dump models to VXConsole"
"'+walk'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-walk'","cmd",,,,,,,,,,,,,,,,,,,,,""
"wc_air_edit_further","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode and editing air nodes,  moves position of air node crosshair and placement location further away from play"
"wc_air_edit_nearer","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode and editing air nodes,  moves position of air node crosshair and placement location nearer to from player"
"wc_air_node_edit","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode, toggles laying down or air nodes instead of ground nodes"
"wc_create","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode, creates a node where the player is looking if a node is allowed at that location for the currently select"
"wc_destroy","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode, destroys the node that the player is nearest to looking at.  (The node will be highlighted by a red box)."
"wc_destroy_undo","cmd",,,,,,,,,,,,,,,,,,,,,"When in WC edit mode restores the last deleted node"
"wc_link_edit","cmd",,,,,,,,,,,,,,,,,,,,,""
"weapon_accuracy_forcespread","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"Force spread to the specified value."
"weapon_accuracy_nospread","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"Disable weapon inaccuracy spread"
"weapon_accuracy_shotgun_spread_patterns","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"weapon_air_spread_scale","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,"Scale factor for jumping inaccuracy, set to 0 to make jumping accuracy equal to standing"
"weapon_auto_cleanup_time","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,"If set to non-zero, weapons will delete themselves after the specified time (in seconds) if no players are near."
"weapon_debug_spread_gap","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL","SS",,,,""
"weapon_debug_spread_show","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL","SS",,,,"Enables display of weapon accuracy; 1: show accuracy box, 3: show accuracy with dynamic crosshair"
"weapon_max_before_cleanup","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,,"If set to non-zero, will remove the oldest dropped weapon to maintain the specified number of dropped weapons in the world."
